capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.eventName|{}eventName[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHook.EventName	csharp.residual.CodexHook.EventName	c-header:codex_agent_hook_event_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.handler|{}handler[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler!!	CodexAgent.CodexHook.Handler	csharp.residual.CodexHook.Handler	c-header:codex_agent_hook_handler,c-header:codex_agent_hook_handler_agent,c-header:codex_agent_hook_handler_command,c-header:codex_agent_hook_handler_destroy,c-header:codex_agent_hook_handler_from_agent,c-header:codex_agent_hook_handler_from_command,c-header:codex_agent_hook_handler_from_mcp_tool,c-header:codex_agent_hook_handler_from_prompt,c-header:codex_agent_hook_handler_kind,c-header:codex_agent_hook_handler_mcp_tool,c-header:codex_agent_hook_handler_prompt,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.isEnabled|{}isEnabled[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexHook.IsEnabled	csharp.residual.CodexHook.IsEnabled	c-header:codex_agent_hook_is_enabled,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.isManaged|{}isManaged[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexHook.IsManaged	csharp.residual.CodexHook.IsManaged	c-header:codex_agent_hook_is_managed,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.key|{}key[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHook.Key	csharp.residual.CodexHook.Key	c-header:codex_agent_hook_key_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.matcher|{}matcher[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexHook.Matcher	csharp.residual.CodexHook.Matcher	c-header:codex_agent_hook_has_matcher,c-header:codex_agent_hook_matcher_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.origin|{}origin[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin!!	CodexAgent.CodexHook.Origin	csharp.residual.CodexHook.Origin	c-header:codex_agent_hook_origin,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.pluginId|{}pluginId[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexHook.PluginId	csharp.residual.CodexHook.PluginId	c-header:codex_agent_hook_has_plugin_id,c-header:codex_agent_hook_plugin_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.sourcePath|{}sourcePath[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHook.SourcePath	csharp.residual.CodexHook.SourcePath	c-header:codex_agent_hook_source_path_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.source|{}source[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHook.Source	csharp.residual.CodexHook.Source	c-header:codex_agent_hook_source_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.statusMessage|{}statusMessage[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexHook.StatusMessage	csharp.residual.CodexHook.StatusMessage	c-header:codex_agent_hook_has_status_message,c-header:codex_agent_hook_status_message_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.timeoutSeconds|{}timeoutSeconds[0]|propertyKind=VAL|type=kotlin/Long!!	CodexAgent.CodexHook.TimeoutSeconds	csharp.residual.CodexHook.TimeoutSeconds	c-header:codex_agent_hook_timeout_seconds,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.trustStatus|{}trustStatus[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus!!	CodexAgent.CodexHook.TrustStatus	csharp.residual.CodexHook.TrustStatus	c-header:codex_agent_hook_trust_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope.User|null[0]	CodexAgent.CodexInstallationScope.User	csharp.enum.CodexInstallationScope.User	c-header-enum:56	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope.Workspace|null[0]	CodexAgent.CodexInstallationScope.Workspace	csharp.enum.CodexInstallationScope.Workspace	c-header-enum:57	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentConnector){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!:default=false:vararg=false]	CodexAgent.CodexIntegration.Connector.#ctor	csharp.residual.CodexIntegration.Connector.constructor	c-header:codex_agent_integration_connector_create,c-header:codex_agent_integration_connector_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationConstructorCopiesItsConnectorDependency[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.connector|{}connector[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentConnector!!	CodexAgent.CodexIntegration.Connector.ConnectorValue	csharp.residual.CodexIntegration.Connector.ConnectorValue	c-header:codex_agent_integration_connector_connector,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationConnectorReturnsFreshIndependentlyOwnedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexIntegration.Connector.DisplayName	csharp.residual.CodexIntegration.Connector.DisplayName	c-header:codex_agent_integration_connector_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationDisplayNameProjectsTheCanonicalConnectorName[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexIntegration.Connector.Id	csharp.residual.CodexIntegration.Connector.Id	c-header:codex_agent_integration_connector_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationIdProjectsTheCanonicalConnectorId[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentMcpServer){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentMcpServer!!:default=false:vararg=false]	CodexAgent.CodexIntegration.McpServer.#ctor	csharp.residual.CodexIntegration.McpServer.constructor	c-header:codex_agent_integration_mcp_server_create,c-header:codex_agent_integration_mcp_server_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationConstructorCopiesItsServerDependency[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexIntegration.McpServer.DisplayName	csharp.residual.CodexIntegration.McpServer.DisplayName	c-header:codex_agent_integration_mcp_server_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationDisplayNameProjectsTheCanonicalServerDisplayName[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexIntegration.McpServer.Id	csharp.residual.CodexIntegration.McpServer.Id	c-header:codex_agent_integration_mcp_server_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationIdProjectsTheCanonicalServerName[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.server|{}server[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentMcpServer!!	CodexAgent.CodexIntegration.McpServer.Server	csharp.residual.CodexIntegration.McpServer.Server	c-header:codex_agent_integration_mcp_server_server,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationServerReturnsFreshCompleteIndependentlyOwnedSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentIntegrationAuthorizationStatus;io.github.codex_agent_labs.codexagent.agent.AgentIntegration?;io.github.codex_agent_labs.codexagent.agent.CodexFailure?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentIntegration?:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexFailure?:default=true:vararg=false]	CodexAgent.CodexIntegrationAuthorizationState.#ctor	csharp.residual.CodexIntegrationAuthorizationState.constructor	c-header:codex_agent_integration_authorization_state_create,c-header:codex_agent_integration_authorization_state_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#integrationStateRejectsContextTypeStaleAndOutputBoundaries[macosArm64]	nullability,structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.failure|{}failure[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexFailure?	CodexAgent.CodexIntegrationAuthorizationState.Failure	csharp.residual.CodexIntegrationAuthorizationState.Failure	c-header:codex_agent_integration_authorization_state_failure,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64]	nullability,structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.status|{}status[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus!!	CodexAgent.CodexIntegrationAuthorizationState.Status	csharp.residual.CodexIntegrationAuthorizationState.Status	c-header:codex_agent_integration_authorization_state_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.target|{}target[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentIntegration?	CodexAgent.CodexIntegrationAuthorizationState.Target	csharp.residual.CodexIntegrationAuthorizationState.Target	c-header:codex_agent_integration_authorization_state_target,c-header:codex_agent_integration_connector,c-header:codex_agent_integration_destroy,c-header:codex_agent_integration_from_connector,c-header:codex_agent_integration_from_mcp_server,c-header:codex_agent_integration_kind,c-header:codex_agent_integration_mcp_server,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64]	nullability,value-conversion
