capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.authPolicy|{}authPolicy[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy!!	codex_agent.PluginSummary.auth_policy	python.value.PluginSummary.auth_policy	c-header:codex_agent_plugin_summary_auth_policy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.brandColor|{}brandColor[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.PluginSummary.brand_color	python.value.PluginSummary.brand_color	c-header:codex_agent_plugin_summary_brand_color_copy,c-header:codex_agent_plugin_summary_has_brand_color,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.capabilities|{}capabilities[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	codex_agent.PluginSummary.capabilities	python.value.PluginSummary.capabilities	c-header:codex_agent_plugin_summary_capabilities_copy_at,c-header:codex_agent_plugin_summary_capabilities_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.PluginSummary.description	python.value.PluginSummary.description	c-header:codex_agent_plugin_summary_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.PluginSummary.display_name	python.value.PluginSummary.display_name	c-header:codex_agent_plugin_summary_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.installPolicy|{}installPolicy[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy!!	codex_agent.PluginSummary.install_policy	python.value.PluginSummary.install_policy	c-header:codex_agent_plugin_summary_install_policy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.isAvailable|{}isAvailable[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent.PluginSummary.is_available	python.value.PluginSummary.is_available	c-header:codex_agent_plugin_summary_is_available,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.isEnabled|{}isEnabled[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent.PluginSummary.is_enabled	python.value.PluginSummary.is_enabled	c-header:codex_agent_plugin_summary_is_enabled,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.isInstalled|{}isInstalled[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent.PluginSummary.is_installed	python.value.PluginSummary.is_installed	c-header:codex_agent_plugin_summary_is_installed,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.privacyPolicyUrl|{}privacyPolicyUrl[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.PluginSummary.privacy_policy_url	python.value.PluginSummary.privacy_policy_url	c-header:codex_agent_plugin_summary_has_privacy_policy_url,c-header:codex_agent_plugin_summary_privacy_policy_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.reference|{}reference[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPluginReference!!	codex_agent.PluginSummary.reference	python.value.PluginSummary.reference	c-header:codex_agent_plugin_summary_reference,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.termsOfServiceUrl|{}termsOfServiceUrl[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.PluginSummary.terms_of_service_url	python.value.PluginSummary.terms_of_service_url	c-header:codex_agent_plugin_summary_has_terms_of_service_url,c-header:codex_agent_plugin_summary_terms_of_service_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.websiteUrl|{}websiteUrl[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.PluginSummary.website_url	python.value.PluginSummary.website_url	c-header:codex_agent_plugin_summary_has_website_url,c-header:codex_agent_plugin_summary_website_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResolution|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResolution.Default|null[0]	codex_agent.Resolution.DEFAULT	python.enum.Resolution.DEFAULT	c-header-enum:89	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResolution|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResolution.First|null[0]	codex_agent.Resolution.FIRST	python.enum.Resolution.FIRST	c-header-enum:90	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResolution|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResolution.Preferred|null[0]	codex_agent.Resolution.PREFERRED	python.enum.Resolution.PREFERRED	c-header-enum:91	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.MANAGED|null[0]	codex_agent.ResourceOrigin.MANAGED	python.enum.ResourceOrigin.MANAGED	c-header-enum:92	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.PLUGIN|null[0]	codex_agent.ResourceOrigin.PLUGIN	python.enum.ResourceOrigin.PLUGIN	c-header-enum:93	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.UNKNOWN|null[0]	codex_agent.ResourceOrigin.UNKNOWN	python.enum.ResourceOrigin.UNKNOWN	c-header-enum:94	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.USER|null[0]	codex_agent.ResourceOrigin.USER	python.enum.ResourceOrigin.USER	c-header-enum:95	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.WORKSPACE|null[0]	codex_agent.ResourceOrigin.WORKSPACE	python.enum.ResourceOrigin.WORKSPACE	c-header-enum:96	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.<init>|<init>(kotlin.String;kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.ServiceTier	python.value.ServiceTier.constructor	c-header:codex_agent_service_tier_create,c-header:codex_agent_service_tier_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ServiceTier.description	python.value.ServiceTier.description	c-header:codex_agent_service_tier_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ServiceTier.id	python.value.ServiceTier.id	c-header:codex_agent_service_tier_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.name|{}name[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ServiceTier.name	python.value.ServiceTier.name	c-header:codex_agent_service_tier_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentSkill>;kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentSkill!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false]	codex_agent.SkillCatalog	python.value.SkillCatalog.constructor	c-header:codex_agent_skill_catalog_create,c-header:codex_agent_skill_catalog_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog.errors|{}errors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	codex_agent.SkillCatalog.errors	python.value.SkillCatalog.errors	c-header:codex_agent_skill_catalog_errors_copy_at,c-header:codex_agent_skill_catalog_errors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog.skills|{}skills[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentSkill!!>!!	codex_agent.SkillCatalog.skills	python.value.SkillCatalog.skills	c-header:codex_agent_skill_catalog_skills_at,c-header:codex_agent_skill_catalog_skills_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.<init>|<init>(kotlin.String;kotlin.Long?;kotlin.Long){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Long?:default=false:vararg=false,REGULAR:kotlin/Long!!:default=false:vararg=false]	codex_agent.SkillChunk	python.value.SkillChunk.constructor	c-header:codex_agent_skill_chunk_create,c-header:codex_agent_skill_chunk_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.content|{}content[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.SkillChunk.content	python.value.SkillChunk.content	c-header:codex_agent_skill_chunk_content_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.nextOffset|{}nextOffset[0]|propertyKind=VAL|type=kotlin/Long?	codex_agent.SkillChunk.next_offset	python.value.SkillChunk.next_offset	c-header:codex_agent_skill_chunk_next_offset,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.totalBytes|{}totalBytes[0]|propertyKind=VAL|type=kotlin/Long!!	codex_agent.SkillChunk.total_bytes	python.value.SkillChunk.total_bytes	c-header:codex_agent_skill_chunk_total_bytes,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.ADMIN|null[0]	codex_agent.SkillScope.ADMIN	python.enum.SkillScope.ADMIN	c-header-enum:97	value-conversion
